,edad,fnlwgt,educacion_num,estado_civil,relacion,raza,genero,ganancia-capital,perdida-capital,horas_semana,pais,tipo_empleo,salario
44927,50,163576,14,1,1,4,0,0,0,50,1,0,0
44928,72,98035,4,0,0,4,1,0,0,20,1,1,1
44929,20,41356,11,1,1,4,0,0,0,40,1,3,1
44930,24,245361,9,1,3,4,1,0,0,40,1,1,1
44931,35,109133,9,1,1,4,1,0,0,40,0,1,1
44932,62,111563,5,0,0,4,1,0,0,21,1,3,1
44933,75,124256,10,0,0,4,1,0,1,35,1,2,1
44934,21,227521,10,1,3,4,0,0,0,15,1,3,1
44935,60,197060,9,0,0,4,1,0,0,30,1,2,1
44936,18,332125,9,1,2,4,1,1,0,25,1,1,1
44937,19,348867,9,1,2,2,0,0,0,15,1,1,1
44938,31,118584,10,1,1,4,0,0,0,40,1,2,1
44939,36,110622,13,1,4,1,0,0,0,8,0,2,1
44940,24,43535,13,1,1,4,0,0,0,32,1,1,1
44941,62,84784,9,1,4,4,1,0,1,40,1,1,1
44942,25,266600,9,0,0,2,1,1,0,40,1,1,1
44943,28,106935,13,0,0,4,1,0,0,50,1,1,0
44944,56,265518,10,0,0,4,1,0,0,45,1,1,1
44945,38,289653,11,1,1,4,1,0,0,40,1,1,1
44946,32,340917,14,0,0,4,1,0,1,60,0,1,0
44947,41,56651,8,0,0,4,1,0,0,40,1,1,1
44948,33,374833,2,1,4,4,1,0,0,40,0,1,1
44949,38,210198,9,1,4,4,0,0,0,30,1,1,1
44950,44,240448,9,1,3,4,0,0,0,20,1,1,1
44951,20,206869,10,1,3,4,0,0,0,30,1,1,1
44952,72,149689,15,0,0,4,1,1,0,48,1,2,0
44953,72,75594,10,0,0,4,1,1,0,40,1,1,1
44954,37,110331,15,0,5,4,0,0,0,60,1,1,0
44955,54,353787,10,0,0,4,1,0,0,40,1,1,0
44956,48,142909,9,0,0,4,1,0,0,40,1,1,1
44957,40,54102,10,1,1,4,0,0,0,20,1,1,1
44958,36,339116,11,1,1,4,0,0,0,40,0,2,1
44959,60,50783,4,0,0,4,1,0,0,40,1,3,1
44960,35,415500,9,0,0,2,1,0,0,40,1,1,1
44961,41,79586,13,0,0,1,1,0,0,60,0,1,0
44962,52,142757,10,0,0,2,1,0,0,56,1,1,0
44963,37,91716,9,1,4,4,1,0,0,75,1,1,1
44964,22,376393,9,0,5,4,0,0,0,30,1,1,1
44965,59,129762,10,1,4,4,0,0,0,40,0,1,1
44966,34,293017,10,1,4,2,0,0,0,40,1,1,1
44967,42,54583,13,1,4,4,0,0,0,30,1,2,1
44968,21,54472,9,1,1,4,0,0,0,40,1,1,1
44969,22,129767,12,1,3,4,0,0,0,5,1,3,1
44970,40,109217,7,0,0,4,1,0,0,45,0,1,1
44971,32,189265,13,1,1,4,0,0,0,40,1,1,1
44972,32,221680,13,1,1,4,1,0,0,40,1,1,1
44973,46,200947,9,0,0,4,1,0,0,35,0,1,1
44974,21,402136,10,1,3,4,0,0,0,20,1,1,1
44975,30,119411,9,1,1,4,1,0,0,40,0,1,1
44976,47,136258,10,1,1,4,1,0,0,30,1,2,1
44977,53,35459,10,0,0,4,1,0,0,47,1,1,0
44978,31,157640,13,0,0,4,1,1,0,55,1,1,0
44979,39,181384,12,1,1,4,1,0,0,20,1,1,1
44980,50,81253,9,0,5,1,0,0,0,30,1,1,1
44981,21,152668,10,1,1,4,1,0,0,35,1,1,1
44982,17,387063,6,1,3,4,0,0,0,20,1,3,1
44983,73,132256,13,1,4,4,0,0,0,7,1,3,1
44984,39,106964,14,0,0,4,1,0,1,55,1,1,0
44985,21,214238,9,1,3,4,0,0,0,40,1,3,1
44986,20,218068,10,1,3,4,1,0,0,23,1,1,1
44987,33,162572,9,1,1,4,1,0,0,60,1,1,1
44988,74,160009,12,0,0,4,1,0,0,30,1,2,0
44989,25,164488,10,1,1,4,1,0,0,40,1,1,1
44990,51,209794,9,0,5,4,0,0,0,3,1,3,0
44991,31,119033,9,1,3,4,1,0,0,50,1,1,1
44992,27,311446,10,1,1,4,0,0,0,60,0,1,1
44993,31,128065,7,0,0,4,1,0,0,55,1,1,0
44994,48,101016,14,1,4,4,0,0,0,40,1,1,1
44995,73,33493,9,1,1,4,0,0,0,3,1,1,1
44996,34,130078,14,0,5,4,0,1,0,32,0,1,0
44997,30,284826,9,0,0,4,1,0,0,50,1,1,1
44998,53,169112,13,0,0,4,1,0,0,40,0,2,0
44999,37,362006,9,0,5,4,0,0,0,40,1,0,0
45000,19,124906,10,1,3,4,0,0,1,25,1,1,1
45001,53,229247,8,0,0,4,1,1,0,45,1,1,1
45002,59,170993,15,1,1,4,1,1,0,40,1,2,0
45003,39,157641,13,1,4,4,0,0,0,40,1,1,1
45004,23,224632,13,1,3,2,0,0,0,38,1,1,1
45005,26,159732,13,1,1,4,1,0,1,43,1,1,1
45006,56,221801,10,0,0,4,1,0,0,40,1,2,1
45007,90,347074,10,1,3,4,0,0,1,12,1,1,1
45008,35,143059,9,0,5,4,0,0,1,28,1,1,0
45009,23,37072,9,0,0,4,1,0,0,40,1,1,1
45010,52,137815,5,1,1,4,1,0,0,40,1,1,1
45011,43,594194,9,0,0,2,1,0,0,40,1,0,0
45012,41,284716,9,1,4,4,0,0,0,15,1,1,1
45013,39,202662,10,1,1,4,1,0,0,40,1,1,1
45014,56,191754,14,0,0,4,1,0,0,50,1,0,0
45015,31,175985,10,1,1,4,0,0,0,50,1,1,1
45016,69,108196,13,0,0,4,1,0,0,25,0,1,1
45017,37,51198,10,0,0,4,1,0,0,45,1,1,1
45018,26,384276,10,0,0,4,1,0,0,60,1,2,0
45019,46,368355,13,0,0,4,1,0,0,60,1,2,0
45020,20,221661,6,1,1,4,0,0,0,30,0,1,1
45021,51,108435,13,0,0,4,1,0,0,40,1,1,0
45022,63,176827,10,0,0,4,1,0,0,30,1,3,0
45023,42,209547,10,0,0,4,1,1,0,40,1,1,0
45024,29,197565,9,0,5,4,0,0,1,35,1,1,0
45025,62,180418,8,1,4,4,1,0,0,40,1,1,1
45026,35,45880,13,0,0,4,1,0,0,40,1,2,1
45027,52,203953,9,0,0,4,1,0,0,40,0,0,0
45028,64,178748,2,0,0,4,1,0,0,40,0,2,1
45029,28,203171,11,1,3,4,1,0,0,55,1,1,1
45030,71,132057,13,0,0,2,1,1,0,50,1,1,0
45031,33,40142,9,0,0,4,1,0,0,56,1,0,1
45032,36,224541,4,0,0,4,1,0,0,40,0,1,1
45033,67,221252,14,1,1,3,1,0,0,40,1,2,1
45034,26,133766,7,0,0,4,1,0,0,35,1,1,1
45035,41,244945,10,0,0,4,1,0,0,65,1,1,0
45036,35,171393,9,0,0,4,1,0,0,50,1,1,1
45037,63,326903,2,0,0,4,1,0,0,25,1,2,1
45038,27,91257,9,0,0,4,1,0,0,40,0,1,1
45039,41,118001,7,1,1,2,1,0,0,40,1,1,1
45040,30,168906,10,1,4,4,0,0,0,44,1,1,1
45041,27,267912,6,1,4,4,1,0,0,40,0,1,1
45042,55,327406,10,1,1,4,1,0,0,65,1,1,0
45043,25,141876,13,1,3,4,1,0,0,40,1,1,1
45044,33,185177,9,1,1,4,1,0,0,40,1,1,1
45045,35,191807,11,0,0,4,1,0,0,40,1,1,1
45046,39,114942,10,0,0,4,1,0,0,43,1,1,0
45047,32,204470,10,0,0,4,1,0,0,99,1,2,0
45048,50,195844,16,1,1,4,1,1,0,50,1,1,0
45049,39,184659,9,0,0,4,1,0,0,40,1,1,1
45050,39,224466,10,1,4,2,1,0,0,24,1,1,1
45051,46,149551,9,0,0,4,1,1,0,50,1,0,1
45052,53,113522,9,0,0,4,1,0,0,40,1,1,1
45053,68,116993,15,1,4,4,1,0,0,60,1,1,0
45054,45,277434,10,1,1,4,1,0,0,50,1,1,1
45055,42,167948,16,0,0,1,1,0,0,40,0,1,0
45056,67,273239,13,0,0,4,1,0,0,50,1,2,0
45057,74,322789,6,0,0,4,1,0,1,40,1,1,1
45058,20,240517,10,1,3,4,0,0,0,20,1,0,1
45059,52,230112,14,0,0,4,1,0,0,40,1,0,0
45060,21,211385,7,1,3,2,1,0,0,25,1,0,1
45061,33,109282,4,1,1,4,1,0,0,40,1,1,1
45062,32,367904,6,1,1,4,0,0,0,40,0,1,1
45063,43,34278,10,0,0,4,1,0,0,35,1,1,1
45064,67,221281,9,1,1,4,0,0,0,15,1,1,1
45065,39,179671,6,0,0,4,1,0,0,40,1,1,1
45066,28,106721,14,0,0,4,1,0,0,40,0,0,1
45067,27,152951,9,1,3,4,1,0,0,40,1,1,1
45068,30,315203,4,1,1,4,0,0,0,30,0,1,1
45069,44,117728,11,0,0,4,1,0,0,40,1,1,0
45070,23,192017,11,1,1,4,1,0,0,40,1,1,1
45071,17,186575,7,1,3,4,1,0,0,10,1,3,1
45072,42,120837,9,1,1,4,1,0,0,50,1,1,1
45073,39,289430,3,0,0,4,1,0,0,50,0,2,1
45074,44,304175,13,1,1,4,1,0,0,40,1,1,0
45075,52,251841,14,1,1,4,0,0,0,50,1,0,1
45076,17,33611,7,1,3,4,1,0,0,40,1,1,1
45077,44,38122,9,1,1,4,1,0,0,45,1,2,1
45078,23,72143,13,1,1,4,0,0,0,40,1,2,1
45079,52,385183,13,0,0,4,1,0,0,40,1,0,0
45080,58,37345,9,0,0,4,1,0,0,40,1,1,1
45081,31,290964,11,0,5,4,0,0,0,38,1,1,0
45082,26,52839,10,1,1,4,1,0,0,40,1,1,1
45083,33,134737,9,0,0,4,1,1,0,70,1,2,1
45084,21,55465,6,1,3,4,1,0,0,40,1,1,1
45085,48,377401,10,1,1,4,1,0,0,40,1,1,0
45086,21,323497,9,1,3,2,1,0,0,36,1,1,1
45087,21,334693,10,1,1,4,0,0,0,50,1,1,1
45088,41,163215,15,1,1,4,0,0,0,60,1,2,0
45089,54,178530,13,0,0,4,1,0,0,60,1,1,0
45090,38,368256,12,1,1,4,0,0,0,45,1,1,1
45091,37,191137,9,0,0,4,1,0,0,42,1,1,1
45092,64,212513,13,1,1,4,0,0,0,40,1,1,1
45093,56,147653,10,0,5,4,0,0,0,50,1,1,1
45094,41,173307,9,0,0,4,1,0,0,40,1,1,0
45095,42,212760,10,0,0,4,1,0,0,60,1,1,0
45096,53,101238,10,0,0,4,1,0,0,40,1,0,0
45097,37,306868,9,1,4,4,1,0,0,38,1,1,1
45098,60,117509,9,1,1,4,1,0,0,40,1,0,1
45099,35,151835,9,0,0,4,1,0,0,45,1,1,0
45100,70,291998,10,0,0,4,1,1,0,65,1,1,0
45101,44,136986,16,0,0,4,1,0,0,50,1,1,0
45102,50,201984,4,0,0,4,1,0,0,40,1,1,1
45103,58,187060,9,1,1,4,0,0,0,40,0,1,1
45104,46,174928,9,1,1,4,1,0,0,40,0,1,1
45105,29,445480,8,0,2,4,1,0,0,40,1,1,1
45106,26,265781,13,1,1,4,1,0,0,60,1,1,1
45107,33,377107,10,1,3,2,0,0,0,35,1,0,1
45108,42,347890,13,0,0,4,1,0,1,50,1,1,0
45109,24,199336,9,1,4,4,1,0,0,45,1,1,1
45110,17,111593,7,1,3,4,0,0,0,8,1,1,1
45111,35,258657,12,0,0,4,1,0,0,60,1,1,1
45112,37,39207,9,1,1,4,1,0,0,40,1,0,0
45113,59,159770,12,0,0,4,1,0,0,40,1,1,0
45114,27,309463,5,1,1,4,1,0,0,10,1,1,1
45115,38,215419,14,1,1,4,0,0,0,55,0,0,1
45116,47,177533,10,0,0,4,1,0,0,40,1,2,1
45117,42,251239,5,1,1,4,1,0,0,40,0,1,1
45118,40,134307,13,1,1,2,0,0,1,40,1,0,1
45119,21,24598,10,1,3,4,0,0,0,40,1,1,1
45120,36,140676,13,1,1,4,1,0,0,50,1,2,1
45121,46,143542,7,1,2,4,1,0,0,20,1,1,1
45122,65,38189,9,1,1,2,1,1,0,40,1,3,1
45123,31,158291,9,0,0,4,1,0,0,40,1,1,1
45124,29,118503,9,1,1,4,1,0,0,50,1,1,1
45125,50,71609,6,0,0,4,1,0,0,60,1,2,1
45126,46,203653,13,1,2,2,1,0,0,40,1,1,1
45127,31,181751,9,1,1,4,0,0,0,40,1,1,1
45128,36,162358,14,1,1,4,0,0,1,40,1,1,1
45129,66,231315,12,1,4,4,0,0,0,3,1,3,1
45130,59,181940,9,0,0,4,1,0,0,40,1,0,0
45131,30,213226,13,1,1,4,1,1,0,40,1,1,0
45132,27,452963,10,1,1,4,1,0,0,40,1,1,1
45133,44,268039,10,1,2,2,1,0,0,40,1,1,1
45134,34,141841,9,1,3,2,1,0,0,40,1,1,1
45135,58,194733,10,0,0,4,1,0,0,45,1,2,1
45136,36,214008,10,0,0,4,1,0,0,40,1,1,0
45137,29,147755,9,1,1,4,1,0,0,32,0,3,1
45138,42,273869,9,1,4,4,0,0,0,40,1,0,1
45139,24,160261,10,1,1,1,1,0,0,64,0,1,1
45140,25,48029,10,0,0,4,1,0,0,40,1,1,0
45141,18,163460,10,1,3,2,1,0,0,20,1,1,1
45142,55,112529,3,1,1,2,1,0,0,40,1,1,1
45143,55,109075,7,0,0,2,1,1,0,48,1,1,1
45144,31,182699,12,0,0,2,1,0,0,40,1,1,1
45145,33,101867,9,1,4,1,1,0,0,40,0,1,1
45146,65,382245,9,1,4,4,0,0,0,40,1,0,1
45147,18,200290,9,1,3,4,1,0,0,35,1,1,1
45148,23,35805,13,0,0,4,1,0,0,60,1,0,1
45149,22,157541,9,0,0,4,1,0,0,50,1,1,1
45150,61,192085,9,0,0,4,1,0,0,15,1,0,1
45151,40,33795,11,0,0,4,1,0,0,40,1,1,1
45152,51,345459,10,1,4,2,0,0,0,40,1,1,1
45153,25,105520,9,1,3,2,1,0,0,40,1,1,1
45154,63,114752,13,1,4,1,0,0,0,35,0,0,1
45155,17,98572,7,1,1,4,0,0,0,20,1,1,1
45156,54,83984,14,1,1,4,0,0,0,20,1,2,1
45157,45,317846,12,1,4,4,1,0,0,47,1,0,1
45158,28,319027,9,1,1,2,0,0,0,40,1,0,1
45159,24,84319,10,1,1,4,1,0,0,40,1,1,1
45160,70,298470,13,1,1,4,1,0,0,30,1,1,1
45161,46,278322,16,0,0,4,1,0,0,40,1,1,0
45162,51,169182,5,1,1,4,0,0,0,45,0,0,1
45163,58,498267,9,1,1,4,0,0,0,40,1,1,1
45164,71,94314,9,0,5,4,0,1,0,18,1,3,1
45165,26,50053,13,1,1,4,1,0,0,37,1,1,1
45166,38,107302,10,0,0,4,1,1,0,40,1,1,0
45167,40,110009,6,0,0,4,1,0,0,40,0,1,1
45168,45,154174,9,0,0,4,1,0,0,50,1,1,1
45169,43,147110,10,0,0,4,1,0,0,40,1,1,0
45170,55,141122,13,0,0,4,1,0,0,50,1,2,1
45171,38,162164,7,1,4,4,1,0,0,40,1,1,1
45172,26,168095,9,1,1,4,0,0,0,40,1,3,1
45173,19,134664,9,0,0,4,1,1,0,40,1,1,1
45174,66,95644,13,1,1,4,0,0,0,40,1,1,1
45175,34,198183,13,1,1,4,0,0,0,50,1,1,1
45176,35,538583,7,1,1,2,1,0,0,40,1,1,1
45177,47,308499,9,1,4,4,0,0,0,40,1,3,1
45178,34,108837,13,0,0,4,1,0,0,48,1,1,0
45179,55,27227,10,0,0,4,1,0,1,35,1,1,0
45180,43,117022,11,1,4,2,1,0,1,40,1,0,1
45181,66,133884,9,1,1,4,1,0,0,40,1,1,1
45182,42,602513,13,0,0,4,1,0,0,45,1,1,0
45183,55,114495,13,0,0,4,1,0,1,50,1,2,0
45184,43,171087,13,0,0,4,1,1,0,40,1,1,0
45185,33,53373,6,1,4,4,1,0,0,40,1,1,1
45186,18,323810,9,1,3,4,0,0,0,40,0,1,1
45187,50,200325,10,1,1,4,0,0,0,40,1,1,1
45188,38,322092,9,1,1,4,1,0,0,40,1,1,1
45189,46,209739,9,0,0,4,1,0,0,46,1,1,1
45190,38,589809,13,0,0,4,1,0,0,45,1,1,0
45191,45,105838,11,0,0,4,1,0,0,35,1,2,1
45192,30,119522,6,0,0,4,1,0,0,45,1,1,1
45193,56,258579,14,0,0,4,1,0,0,50,1,1,0
45194,29,123200,10,0,0,3,1,0,1,40,0,1,0
45195,34,275771,9,1,4,4,0,0,0,50,1,1,1
45196,58,33386,10,1,2,4,0,0,0,25,1,0,1
45197,47,101016,13,0,5,4,0,1,0,40,1,0,0
45198,62,217434,13,0,0,4,1,0,0,40,1,1,1
45199,24,187229,9,1,3,2,0,0,0,40,1,1,1
45200,49,207772,9,1,4,4,1,0,0,40,1,1,1
45201,40,179717,9,0,0,4,1,1,0,50,1,0,0
45202,17,260978,7,1,3,4,1,0,0,14,0,1,1
45203,36,280570,10,0,0,4,1,0,0,45,1,1,1
45204,73,179001,9,1,1,4,0,0,0,7,1,1,1
45205,26,79089,13,1,1,4,0,0,0,20,1,0,1
45206,63,85420,10,0,0,4,1,0,0,10,1,1,1
45207,21,244074,9,1,1,4,0,0,0,22,1,0,1
45208,49,259087,7,1,4,4,0,0,0,40,0,2,1
45209,20,361138,9,1,4,4,1,0,0,45,1,1,1
45210,40,309311,9,0,0,4,1,0,0,40,1,1,1
45211,36,46756,10,1,1,4,1,0,0,50,1,1,1
45212,55,272339,9,1,4,4,0,0,0,40,1,0,1
45213,39,82521,13,0,0,4,1,0,0,45,1,1,0
45214,40,103759,9,1,1,4,1,0,0,40,1,1,1
45215,18,150675,6,1,3,4,1,0,0,40,1,1,1
45216,42,180096,9,0,0,4,1,0,0,60,1,1,1
45217,49,157991,10,1,4,2,0,0,0,40,1,1,1
45218,26,164170,10,1,2,1,0,0,0,35,0,1,1
45219,18,186946,10,1,3,4,0,0,0,23,1,1,1
45220,57,201159,12,1,2,4,0,0,0,40,1,1,1
45221,35,61343,9,1,4,4,1,0,0,40,1,2,1
45222,21,130534,6,1,1,4,1,0,0,50,1,1,1
45223,43,222635,7,1,1,4,1,0,0,80,1,1,1
45224,32,169768,13,1,1,2,1,0,0,40,1,1,1
45225,23,72922,10,1,1,4,0,0,0,30,1,1,1
45226,59,66440,9,1,4,4,0,0,0,40,1,1,1
45227,50,338836,13,0,0,4,1,0,1,36,1,1,0
45228,47,122206,9,0,0,4,1,0,0,20,1,0,0
45229,36,145704,9,1,4,4,0,0,0,40,1,1,1
45230,35,88215,13,0,5,1,0,0,0,40,0,0,0
45231,24,114873,9,1,1,3,1,0,0,40,1,1,1
45232,22,240063,9,1,3,4,1,0,0,40,1,1,1
45233,67,167015,13,1,1,4,1,0,0,30,1,2,1
45234,44,354230,10,0,0,4,1,0,0,40,1,0,1
45235,34,124827,6,0,0,4,1,0,0,80,1,1,1
45236,24,225739,10,1,1,4,1,0,0,40,1,1,1
45237,68,188102,9,0,0,4,1,0,0,8,1,3,0
45238,46,349986,13,1,1,4,1,0,0,40,1,0,1
45239,41,112763,9,1,3,4,0,1,0,40,1,1,1
45240,66,242589,9,0,0,4,1,0,0,34,1,1,1
45241,21,366929,9,0,5,4,0,0,0,38,1,1,1
45242,25,154210,7,1,3,1,1,0,0,35,0,1,1
45243,31,274222,2,1,2,3,1,0,0,40,0,1,1
45244,51,166459,14,0,0,4,1,0,0,40,1,0,0
45245,33,36222,16,0,0,4,1,0,0,45,1,1,0
45246,24,240063,13,1,1,4,1,0,0,20,1,1,1
45247,31,158847,12,1,3,2,0,0,0,40,1,0,1
45248,31,203488,13,0,0,4,1,0,1,45,1,1,0
45249,54,96062,9,0,0,4,1,0,0,40,0,1,1
45250,49,126077,9,0,0,4,1,0,0,35,1,2,1
45251,59,162580,9,1,2,4,0,0,0,35,1,1,1
45252,76,413699,4,0,0,4,1,0,0,28,1,2,1
45253,32,303692,16,1,1,4,1,0,0,40,1,1,0
45254,47,184682,9,1,4,4,0,0,0,35,1,2,1
45255,70,217801,13,0,0,4,1,0,0,15,1,2,1
45256,41,306496,11,0,0,4,1,0,0,40,1,1,0
45257,46,110171,9,0,0,4,1,0,0,40,0,1,1
45258,36,89625,9,1,2,1,0,0,0,40,1,0,1
45259,23,234108,10,1,1,4,1,0,0,40,1,3,1
45260,44,270147,13,0,5,4,0,0,0,45,1,1,0
45261,32,195891,9,1,4,4,1,0,0,40,0,2,1
45262,47,131160,13,1,1,4,0,1,0,40,1,1,0
45263,56,93211,9,1,4,4,0,0,0,40,0,1,1
45264,38,181661,12,0,0,4,1,0,0,56,1,1,0
45265,74,146365,9,1,1,4,0,0,0,28,1,1,1
45266,19,219671,10,1,1,4,0,0,0,20,1,1,1
45267,74,203523,9,0,0,4,1,1,0,12,1,1,1
45268,22,268145,9,1,1,4,0,0,0,40,1,3,1
45269,32,137421,9,1,2,3,1,0,0,40,0,1,1
45270,31,302679,8,0,0,4,1,0,0,55,1,1,1
45271,24,421474,13,0,0,4,1,0,0,40,1,1,1
45272,46,98524,13,1,1,4,1,0,0,40,0,1,0
45273,27,282313,9,0,0,2,1,0,0,40,1,1,1
45274,56,157786,13,0,0,4,1,0,1,55,1,1,0
45275,40,83508,13,0,5,4,0,0,0,20,1,1,1
45276,67,167687,9,0,0,4,1,1,0,35,1,0,1
45277,45,187272,9,0,0,1,1,0,0,45,0,2,1
45278,36,187089,13,1,1,4,0,0,0,40,1,0,1
45279,47,167625,14,1,4,4,0,0,0,40,1,1,0
45280,61,190955,13,0,0,4,1,1,0,40,1,1,0
45281,50,185846,9,0,0,4,1,1,0,40,1,1,0
45282,43,55764,10,1,4,2,1,0,0,40,1,1,1
45283,69,164110,13,0,0,4,1,1,0,50,1,1,0
45284,32,117444,13,1,1,4,1,0,0,50,1,1,1
45285,38,164593,13,1,1,4,1,0,0,30,0,2,1
45286,45,22610,10,1,4,4,0,0,0,40,1,1,1
45287,32,303942,3,0,0,4,1,0,0,48,1,1,1
45288,51,378126,9,1,4,4,0,0,1,40,1,0,1
45289,38,231491,9,0,0,4,1,0,0,50,1,2,0
45290,36,69481,15,0,0,4,1,0,0,55,1,1,0
45291,42,199018,14,0,0,4,1,0,0,40,1,1,0
45292,24,255252,9,1,1,4,1,0,0,40,1,1,1
45293,50,193871,14,0,5,4,0,0,0,38,1,1,1
45294,36,23892,12,1,1,4,0,0,0,40,1,1,0
45295,31,201156,10,1,4,4,0,0,0,55,1,1,0
45296,33,171468,10,0,5,4,0,0,0,40,1,1,1
45297,37,255454,4,0,0,2,1,1,0,35,0,1,0
45298,26,207258,10,1,3,4,0,0,0,40,1,1,1
45299,43,134440,9,0,0,4,1,0,0,99,1,2,1
45300,46,107737,10,0,0,4,1,0,0,40,1,1,1
45301,22,193190,9,1,3,2,0,0,0,40,1,1,1
45302,45,114774,14,1,1,4,0,0,1,55,1,1,1
45303,17,507492,7,1,3,4,0,0,0,15,0,1,1
45304,23,209955,10,1,3,4,1,0,0,25,0,1,1
45305,36,298635,13,0,0,3,1,0,0,40,0,1,0
45306,47,175600,10,0,0,4,1,0,0,40,1,1,1
45307,29,294592,14,1,1,4,1,0,0,45,1,1,1
45308,39,40955,15,1,1,4,1,0,0,45,1,1,0
45309,33,268996,11,1,1,4,1,0,0,25,1,1,1
45310,30,175323,11,0,5,4,0,0,0,52,1,1,1
45311,22,125010,13,1,1,4,0,0,0,20,1,1,1
45312,18,201871,8,1,3,4,1,0,0,7,1,3,1
45313,28,203171,10,1,1,4,1,0,0,40,1,1,1
45314,40,53774,9,0,5,4,0,1,0,12,1,1,1
45315,29,247867,13,0,0,4,1,0,0,40,1,1,0
45316,28,126135,10,1,1,4,0,0,0,40,1,1,1
45317,23,82067,10,1,3,4,1,0,0,30,1,1,1
45318,45,224559,6,0,0,2,1,0,0,40,1,1,1
45319,48,127675,14,1,4,4,0,0,0,44,1,0,1
45320,47,101825,9,0,5,4,0,0,0,40,1,1,0
45321,48,259412,15,0,0,4,1,0,0,20,1,2,1
45322,25,166977,13,0,5,4,0,0,1,40,1,1,0
45323,63,546118,10,0,0,4,1,0,0,35,1,1,0
45324,42,110318,9,1,1,4,0,0,0,40,1,1,1
45325,33,175856,13,0,0,4,1,0,0,50,1,1,0
45326,30,156763,9,1,3,4,1,0,0,40,1,1,1
45327,45,213897,14,0,0,1,1,0,1,40,0,2,0
45328,24,44493,11,0,5,4,0,0,0,40,1,1,1
45329,34,201156,7,1,1,4,0,0,0,30,1,1,1
45330,27,375703,13,1,3,2,0,0,0,40,1,1,1
45331,31,293594,9,1,4,4,0,0,1,37,0,1,1
45332,44,183850,13,0,0,4,1,0,0,56,1,0,1
45333,27,84433,10,1,1,4,0,0,0,50,1,1,1
45334,62,296485,11,1,1,4,1,0,0,10,1,3,1
45335,28,214026,9,1,4,4,0,0,0,35,1,1,1
45336,40,104235,13,0,0,4,1,0,1,30,1,0,1
45337,42,212894,13,0,0,4,1,0,0,70,1,1,0
45338,24,446647,13,1,3,4,1,0,0,15,1,1,1
45339,56,530099,9,1,1,4,1,0,0,40,1,1,1
45340,27,42850,9,1,1,4,1,0,0,40,0,1,1
45341,43,120277,10,1,4,4,1,0,0,55,1,1,1
45342,56,146554,9,1,2,2,0,0,0,40,1,1,1
45343,20,44793,10,1,1,4,1,0,0,60,1,1,1
45344,52,182907,9,0,0,4,1,0,0,55,1,1,1
45345,50,341797,12,0,0,4,1,0,0,40,0,1,0
45346,29,226441,10,1,1,4,0,0,0,40,1,1,1
45347,23,48988,10,1,1,4,1,0,0,50,1,1,1
45348,32,252646,11,0,0,4,1,0,0,40,1,1,0
45349,27,214695,13,0,0,4,1,0,0,30,1,3,1
45350,23,189194,10,1,3,4,1,0,0,40,1,1,1
45351,28,68021,13,1,1,4,0,0,0,40,1,1,1
45352,32,117369,9,1,1,4,1,0,0,48,1,1,1
45353,19,340094,10,1,3,4,0,0,0,20,1,1,1
45354,34,161113,10,0,0,4,1,0,0,40,1,0,1
45355,23,279243,9,0,0,4,1,0,0,38,1,0,1
45356,49,110669,6,1,1,4,0,0,0,32,1,1,1
45357,17,121470,8,1,3,4,1,0,0,10,0,1,1
45358,39,453686,13,1,1,4,1,0,0,40,1,1,0
45359,32,281219,11,1,4,4,0,0,1,40,1,1,1
45360,30,235738,9,1,4,4,0,0,0,40,1,1,1
45361,25,272167,13,1,1,4,1,0,0,30,1,1,1
45362,76,84737,13,1,2,1,1,0,0,32,0,3,1
45363,62,176965,4,0,0,4,1,0,0,40,1,1,1
45364,61,101701,13,0,0,2,1,0,0,20,1,1,1
45365,33,22405,9,1,4,0,0,0,0,72,1,1,1
45366,50,98815,11,0,0,4,1,0,0,46,1,1,0
45367,43,195897,9,0,0,4,1,0,0,40,1,1,0
45368,27,96718,9,0,0,4,1,0,0,39,1,1,1
45369,67,126361,7,0,0,2,1,0,0,9,1,1,0
45370,27,56365,14,0,0,1,1,0,0,20,0,0,1
45371,33,344073,13,1,1,4,1,0,1,50,1,0,1
45372,35,306388,9,1,4,4,0,0,0,30,1,1,1
45373,20,143604,10,1,4,4,0,0,0,2,1,1,1
45374,26,174592,13,1,3,4,0,0,0,15,1,1,1
45375,45,48553,10,0,0,4,1,0,0,60,1,2,1
45376,23,358355,3,0,5,4,0,0,0,40,0,1,1
45377,48,443377,14,1,1,4,1,0,0,50,1,1,1
45378,28,229656,14,0,5,4,0,0,1,40,1,0,0
45379,40,115516,14,0,0,1,1,0,0,40,0,1,1
45380,62,189665,14,0,0,4,1,1,0,40,1,1,0
45381,52,105010,10,1,4,4,1,0,0,30,1,2,1
45382,50,320510,10,0,0,4,1,0,0,60,1,1,0
45383,43,175943,9,0,2,4,0,0,0,20,1,1,1
45384,44,89172,14,1,1,4,1,0,0,40,1,1,1
45385,25,281627,13,1,1,4,0,0,1,30,1,1,0
45386,23,1117718,10,1,1,2,1,0,0,30,1,0,1
45387,39,108293,9,1,4,4,0,0,0,40,1,1,1
45388,26,152035,9,1,1,4,0,0,0,40,1,1,1
45389,40,38389,11,0,0,4,1,0,0,40,1,1,1
45390,23,213902,10,1,4,4,0,0,0,20,1,1,1
